"replication","scenario","model","repair_multiplier","harm_multiplier","repair_log_loss","harm_log_loss","final_log_loss","final_brier","decision_regret","optimal_choice_rate"
192,"A","input",0.0567149654278046,0.00536276677077718,0.107884788890508,0.0308267169726877,0.676573917200872,0.241845569444084,0.00540720142229175,0.316666666666667
192,"A","conditional",0.165066605425859,0.0696492960048257,0.107726079454132,0.0302575537068381,0.676562314892179,0.241837524788264,0.00520408304900009,0.35
192,"A","decomposition",0.765785373178391,0.29895183684141,0.100993140220151,0.0294592726801458,0.67648428342917,0.241793838608114,7.18800077272513e-05,0.933333333333333
193,"A","input",0.0545762883504189,0.00335726753345712,0.103957334403611,0.0330017166652189,0.676803193866537,0.241963294419698,0.00722051140008414,0.183333333333333
193,"A","conditional",0.155871418631339,0.0493652497034313,0.103756924226483,0.0321041765249954,0.676722595604435,0.241926010469742,0.00682351437813286,0.2
193,"A","decomposition",0.903129882232825,0.25655554018133,0.097682607399701,0.0313402247848889,0.67653188770536,0.241833171587321,7.02002984998599e-05,0.95
194,"A","input",0.047249305218656,0.00344335798256108,0.0948106597546789,0.0236585722799013,0.675891114691116,0.241477588802987,0.00507073698226012,0.183333333333333
194,"A","conditional",0.15088133455693,0.0474705467120514,0.0947774738773322,0.0230283744398333,0.675903262437805,0.24148285293539,0.00469916870127961,0.3
194,"A","decomposition",0.849167530577354,0.247054334507211,0.0883073699986463,0.0214464751375947,0.675780043875844,0.241421620079711,5.487840958071e-05,0.9
195,"A","input",0.0475728372604813,0.00348821104934324,0.0959786650011378,0.0292764000383676,0.674137171982751,0.240615487063273,0.00637742098916894,0.15
195,"A","conditional",0.142808171841124,0.0542515233491046,0.0942374781460753,0.0287348191558469,0.674144038261398,0.240619906854101,0.00618196462530649,0.166666666666667
195,"A","decomposition",0.835192272875968,0.278444923426542,0.0885473110111881,0.0282407098666128,0.674079342452658,0.240587801685121,8.40292525052642e-05,0.916666666666667
196,"A","input",0.0518485224445081,0.00393907127897318,0.108862776943123,0.0297275152585921,0.676141602460503,0.241617742447464,0.00688796553165631,0.2
196,"A","conditional",0.142448657593986,0.0589524309210469,0.110123102137082,0.0295920234558346,0.676113410307091,0.24160402845588,0.00667081845495968,0.25
196,"A","decomposition",0.823402076038016,0.310527531076955,0.101107254397444,0.0276829764375197,0.676230315238843,0.241659355012272,0.000106222918471129,0.866666666666667
197,"A","input",0.0557369754390412,0.00428456926508626,0.0952300900583645,0.0332577278566848,0.679983815993127,0.24350079501182,0.00682473790984789,0.166666666666667
197,"A","conditional",0.16269304390511,0.0682216383339771,0.0950869479705458,0.0326649084788785,0.680047372887076,0.24352971519879,0.00661404369931757,0.233333333333333
197,"A","decomposition",0.864113452857528,0.339499696165632,0.0927304482646773,0.0309016000562098,0.680141964273186,0.243576061981532,6.58485205872657e-05,0.933333333333333
198,"A","input",0.0492655991054774,0.00512857667015896,0.0979457727439651,0.0225402532797944,0.668764601479102,0.238148297643686,0.00518107347120264,0.166666666666667
198,"A","conditional",0.139406151732328,0.0703799168411091,0.0980659910555646,0.0223061453831042,0.668748211192583,0.238138640988803,0.00499195213045126,0.233333333333333
198,"A","decomposition",0.90395407115031,0.397373861614036,0.0934166938418105,0.0221269464640228,0.668876125100296,0.238198751711068,0.000264026719937131,0.866666666666667
199,"A","input",0.0641736350323053,0.00442423324949693,0.118487695979262,0.0297176633970663,0.681448492789965,0.244217844125388,0.00892383270306219,0.15
199,"A","conditional",0.170624689530248,0.0669813608901923,0.118778323396985,0.0295684945972514,0.681492908537464,0.244239877611667,0.00867628034008275,0.15
199,"A","decomposition",0.863572162600995,0.308990983506015,0.110626737785095,0.0279935000655469,0.681196382607981,0.244099246259052,0.000179765517715275,0.933333333333333
200,"A","input",0.0551830707277702,0.00472663522528632,0.104194303050734,0.0313343217381477,0.67827959896345,0.242667482658906,0.00686563152938592,0.15
200,"A","conditional",0.156026010275691,0.068853111192416,0.104181022913255,0.0308954913398161,0.678370805207978,0.242712668677607,0.00658817457540054,0.2
200,"A","decomposition",0.889200033342568,0.339366639438658,0.0998609689990336,0.0294752013005648,0.678364419409301,0.24270802065907,3.8242672301142e-05,0.95
1,"B","input",0.294187644121122,0.017047956430574,0.312772370856665,0.0950229939187984,0.677003232214843,0.242067625154859,0.00390300146113186,0.75
1,"B","conditional",0.845697589700341,0.262354166560235,0.298703418738623,0.0941235575101446,0.675173168182716,0.241179711399646,0,1
1,"B","decomposition",0.999923894360787,0.850975107512813,0.347738339690071,0.0985252594257118,0.677878668999875,0.242487855905315,0.000360835917742119,0.916666666666667
2,"B","input",0.282538623465465,0.0181338088242898,0.329575746133978,0.0969624598349724,0.675867059915024,0.241470271345996,0.0046121286427604,0.616666666666667
2,"B","conditional",0.8416391609395,0.278402377841773,0.318367489776376,0.0963154623982075,0.674299545459529,0.240705011711208,0,1
2,"B","decomposition",0.999923894360787,0.999920534998822,0.375674640383578,0.0977227269760553,0.6784017534843,0.242682800357507,0.00238893186719507,0.8
3,"B","input",0.327812775644159,0.0162139681259761,0.363625299242137,0.0804303364194251,0.679288841288882,0.243168751384861,0.00354260249215925,0.733333333333333
3,"B","conditional",0.835141734719762,0.24248711340533,0.35324127723807,0.0806115479232234,0.678238778437058,0.242665224391674,9.297479281134e-07,0.983333333333333
3,"B","decomposition",0.999923894360787,0.732058596894527,0.402539779818374,0.0826908548168116,0.681813192932093,0.244403896062371,0.00453359191748797,0.866666666666667
4,"B","input",0.31754711599839,0.0185298896710318,0.363894087196063,0.0954783777241315,0.68198702164153,0.244512485922956,0.00229608958144155,0.85
4,"B","conditional",0.816170699197642,0.293788237949842,0.350019287242111,0.0949922063284057,0.680091300680868,0.243605606339609,7.63190052612458e-07,0.983333333333333
4,"B","decomposition",0.999923894360787,0.999923468595028,0.417499585185954,0.097088175940365,0.685445242941633,0.246193704485153,0.00605572351642052,0.883333333333333
5,"B","input",0.311605076429602,0.0211472001032313,0.366285779228674,0.0881387592802159,0.6706352126588,0.238955193072054,0.00347747611972839,0.716666666666667
5,"B","conditional",0.844590888386534,0.302585934678609,0.353432544640241,0.0872113309094582,0.668639329940147,0.237986049143853,0,1
5,"B","decomposition",0.999923894360787,0.99993291456099,0.433395378450003,0.0894214428794704,0.674196064880924,0.240663749440859,0.00414765852293606,0.783333333333333
6,"B","input",0.308960201678429,0.0174075635044889,0.354179405307981,0.0939236655702177,0.684148229219576,0.245524122883997,0.00354849156620566,0.7
6,"B","conditional",0.853974953291082,0.267513748305043,0.342113207274824,0.0941757336375676,0.683220900474506,0.245069704593043,1.81778154932366e-06,0.983333333333333
6,"B","decomposition",0.999923894360787,0.780865827767737,0.394658553762837,0.0992065412972206,0.685627928775177,0.2462374777714,0.00204510847487043,0.816666666666667
7,"B","input",0.290861701735747,0.0191773616746132,0.347890549061859,0.0831909037272564,0.68264767641423,0.244800187186346,0.00365003935203381,0.7
7,"B","conditional",0.812030778781618,0.291821287096622,0.334880911969429,0.0826489462845397,0.680576190893564,0.243776961454701,0,1
7,"B","decomposition",0.999923894360787,0.935559827253849,0.400954339354391,0.086069187883404,0.685764215006418,0.246313204313047,0.00473374427125612,0.866666666666667
8,"B","input",0.307143834703191,0.0175864178450104,0.376308681372377,0.0864509060147677,0.686387458138,0.246643944634578,0.00496146519422715,0.75
8,"B","conditional",0.838210299122566,0.285218254254628,0.363102691970219,0.0866702569703146,0.684240797120654,0.245582669474844,0,1
8,"B","decomposition",0.999923894360787,0.971644307641516,0.432325011774226,0.087978460792419,0.689500073907986,0.248144104018055,0.0025468749771963,0.85
9,"B","input",0.322380989661228,0.0182166613078104,0.343390208886953,0.0821964359216486,0.67713429186787,0.242081923163413,0.00281122535921112,0.8
9,"B","conditional",0.824769097278784,0.281948283010963,0.331901375969781,0.0814405171456283,0.676049563518605,0.241555798317561,8.3431296112139e-07,0.983333333333333
9,"B","decomposition",0.999923894360787,0.897254124486572,0.386552962540722,0.0833528437684991,0.679936300065612,0.243444344978577,0.00289207715862245,0.85
10,"B","input",0.295404854810768,0.0185059026799759,0.33755987066897,0.0984654296004298,0.678011810263838,0.242499485942437,0.00217577948562025,0.816666666666667
10,"B","conditional",0.802784306148086,0.264996760173085,0.327654963221146,0.0971572158133618,0.676936845046697,0.241973016277877,0,1
10,"B","decomposition",0.999923894360787,0.851971664091477,0.373543229431145,0.099231905650023,0.679629712295484,0.243284378534896,0.00277541682631233,0.833333333333333
11,"B","input",0.317680782160082,0.0176079364656964,0.337388069282655,0.0861048935387084,0.683204637349809,0.245061453115008,0.00299165279556257,0.783333333333333
11,"B","conditional",0.862828377607643,0.282803236519717,0.329487367242949,0.0856711953593532,0.682235939976483,0.244595657400716,0,1
11,"B","decomposition",0.999923894360787,0.936792834566339,0.382871237230392,0.0892479300600446,0.686483986904604,0.246659876176807,0.000582453560856376,0.916666666666667
12,"B","input",0.298202711314376,0.017597941809054,0.331709247902583,0.0844738940615377,0.680257438170524,0.243633568165857,0.00359251477813304,0.716666666666667
12,"B","conditional",0.866199827279437,0.285842156694202,0.321289690972693,0.0837233250552008,0.678909871760401,0.242967420888688,0,1
12,"B","decomposition",0.999923894360787,0.987228110370158,0.372766773604985,0.0863781297396358,0.68214861984076,0.244545545720753,0.000139408206396927,0.916666666666667
13,"B","input",0.275313384526455,0.0180340752226754,0.321095143485972,0.0862055560119991,0.684660292615001,0.245778590689078,0.0037656620239228,0.616666666666667
13,"B","conditional",0.842480678843006,0.300280356655425,0.307848186595644,0.084569015624266,0.682971897683185,0.244950257003099,0,1
13,"B","decomposition",0.999923894360787,0.951817079780661,0.358566137207726,0.0870324593511579,0.686867930392098,0.246843821157017,0.00236800187001949,0.816666666666667
14,"B","input",0.277182046919184,0.0206453754924241,0.34449212056248,0.103550112132954,0.680623708985486,0.243785354403825,0.00536700154203668,0.65
14,"B","conditional",0.811853574504966,0.27417833884341,0.330823535082678,0.102893048592596,0.679124289493035,0.243061534687004,0,1
14,"B","decomposition",0.999923894360787,0.827723279217371,0.384944197023299,0.10540965642665,0.682140465759959,0.244491231801419,0.00383654237678581,0.75
15,"B","input",0.286399019812332,0.0164162896191496,0.336392659350447,0.076812849592773,0.682529312012257,0.244746448943069,0.00489439266887408,0.633333333333333
15,"B","conditional",0.830333837545857,0.257844886903903,0.32250605665228,0.0748463547991818,0.680348833163403,0.24367845069399,0,1
15,"B","decomposition",0.999923894360787,0.774129786933232,0.370142873691781,0.0762388222125515,0.684306069101021,0.245612544063993,0.00154787783004017,0.8
16,"B","input",0.291817559205082,0.0186406388504139,0.354396109410091,0.101898351210131,0.677853764059714,0.24249922251785,0.00404405883533783,0.683333333333333
16,"B","conditional",0.818547162694529,0.268678572475263,0.340521999662448,0.101159966621166,0.676512515758132,0.241839501412252,0,1
16,"B","decomposition",0.999923894360787,0.826428069184915,0.395937119351882,0.104924565547978,0.68004440610561,0.243548362328464,0.00442132461501005,0.866666666666667
17,"B","input",0.292666593318419,0.0186707015755413,0.345243944404526,0.0942798050418821,0.679529501273912,0.243260264687927,0.00286032013012915,0.7
17,"B","conditional",0.830624401391353,0.29744825136211,0.332058654761132,0.093501223450447,0.678098563115954,0.242565079519111,0,1
17,"B","decomposition",0.999923894360787,0.999920911545219,0.396479175033095,0.0958702025675108,0.682652113456228,0.244757271990538,0.00443585841918197,0.8
18,"B","input",0.302734251476257,0.0183049252692072,0.324789995872903,0.0819651953104737,0.679475449384225,0.243285704656457,0.00376958126309084,0.7
18,"B","conditional",0.849648035143149,0.291170858687005,0.314155420354697,0.0819503223492202,0.67844304134784,0.242780492629164,0,1
18,"B","decomposition",0.999923894360787,0.999941675709285,0.376437830776994,0.0831803354359616,0.682264293102267,0.244626507921086,0.00531730717712419,0.816666666666667
19,"B","input",0.287905552776585,0.0219984942357813,0.340171667958102,0.105701632416733,0.677659655165487,0.242349918197382,0.00283975520266627,0.716666666666667
19,"B","conditional",0.847828612851195,0.310914982588603,0.327632472590356,0.104720239948296,0.675770222667476,0.241427743807862,0,1
19,"B","decomposition",0.999923894360787,0.999940209542824,0.403180948699643,0.108777664840983,0.680004370136807,0.243491731510972,0.00638350116332166,0.783333333333333
20,"B","input",0.292423527421674,0.0211716758869618,0.352129977807494,0.0854503244751101,0.680892883836407,0.243933441131788,0.00495792535856605,0.633333333333333
20,"B","conditional",0.852535157237564,0.304330382672467,0.335908974447685,0.0836627522303206,0.679413109837567,0.243217301816006,0,1
20,"B","decomposition",0.999923894360787,0.964512956336639,0.393199542930884,0.08488654867371,0.683725405481804,0.24532284479557,0.000931179424322258,0.833333333333333
21,"B","input",0.311668368622421,0.017852114551869,0.326885302167054,0.0728346018062076,0.683604442691573,0.245265495637341,0.00193195090576013,0.85
21,"B","conditional",0.849909275866836,0.297562667251225,0.31656108397033,0.0721794877294565,0.68191907366993,0.244448547310535,0,1
21,"B","decomposition",0.999923894360787,0.999924866073324,0.378321637935064,0.0742517929285292,0.686572501007495,0.246679773252064,0.00840045771816771,0.816666666666667
22,"B","input",0.310021570175264,0.0182571033797988,0.32992133086695,0.0906464866297297,0.68491727827845,0.245920269281911,0.00159452291095052,0.766666666666667
22,"B","conditional",0.860492024895231,0.290956544135387,0.319101095339083,0.0892113295392333,0.683193784915561,0.245080266392486,0,1
22,"B","decomposition",0.999923894360787,0.953129857426902,0.369283549935664,0.0905876866550742,0.68619708245888,0.246535319419404,0.00374553756881716,0.816666666666667
23,"B","input",0.295039490495847,0.0177437168397759,0.322352110686722,0.092075416393716,0.680444497760157,0.243717962249167,0.00341469806778987,0.666666666666667
23,"B","conditional",0.839524393762202,0.254525456117798,0.313188718720741,0.091466724300034,0.679251618156738,0.243146823391748,0,1
23,"B","decomposition",0.999923894360787,0.789246441062019,0.353848697619909,0.0940128608968695,0.681913500605385,0.24442074176415,0.00383819887163149,0.783333333333333
24,"B","input",0.312813903845722,0.0177111391901101,0.368553632985505,0.0776682447576694,0.677362085298266,0.242218277341427,0.00444851567864551,0.766666666666667
24,"B","conditional",0.817436322260301,0.279697362662258,0.354099669517272,0.0772490329304688,0.675491118238566,0.241308530336787,0,1
24,"B","decomposition",0.999923894360787,0.88662529203992,0.406231488127664,0.0794534284496764,0.679210897955757,0.24310993321914,0.00268186035540758,0.816666666666667
25,"B","input",0.262498494150082,0.0180134482218302,0.320570533560894,0.0850923910268841,0.688697802088038,0.247795964782598,0.00547575853200592,0.583333333333333
25,"B","conditional",0.821063580778389,0.283811122322568,0.307993881372545,0.0843436871074989,0.686263347964933,0.246587866691576,0,1
25,"B","decomposition",0.999923894360787,0.917885669131085,0.354656093928865,0.0882566856380726,0.690884891640701,0.248856816424788,0.00368838484400813,0.866666666666667
26,"B","input",0.3189509346577,0.0198557662724452,0.348871878519572,0.0968398910198879,0.680844218447579,0.243912154425502,0.00157369480953428,0.766666666666667
26,"B","conditional",0.862211286929119,0.281453040064094,0.33807076065483,0.0956290297712613,0.679797077002717,0.243393683701158,0,1
26,"B","decomposition",0.999923894360787,0.822017427099628,0.391644319025706,0.098558295894403,0.682565927901403,0.244745084254939,0.00240153425148725,0.883333333333333
27,"B","input",0.275796467464881,0.0211695677471022,0.33388926103067,0.0967213220913355,0.684876390446926,0.24588929262156,0.00255697939045988,0.683333333333333
27,"B","conditional",0.792548628111207,0.320182565295129,0.320131311269466,0.0952361191256429,0.683316714085089,0.245117726316851,0,1
27,"B","decomposition",0.999923894360787,0.932711185985611,0.370274666314051,0.0977239958644122,0.686211854942223,0.246547991678079,0.000995808551645451,0.866666666666667
28,"B","input",0.321917735457528,0.0215639788747192,0.363825264671761,0.0915061274769036,0.68328243366258,0.245117341443066,0.00133129415887958,0.816666666666667
28,"B","conditional",0.816777633393494,0.319651381362127,0.349112151443602,0.0901378080443935,0.681323106642213,0.244151809759039,0,1
28,"B","decomposition",0.999923894360787,0.999929163840438,0.412165398810513,0.092927447610165,0.685188602198667,0.246055670693422,0.002110920052942,0.883333333333333
29,"B","input",0.358876104905458,0.014808366338903,0.369470429655832,0.0866948547567036,0.679690407269866,0.243325393052715,0.00185146554891641,0.866666666666667
29,"B","conditional",0.863555126882639,0.239868771587662,0.355091587952891,0.0854294671461215,0.677495167554374,0.242250381879969,0,1
29,"B","decomposition",0.999923894360787,0.799879265496305,0.420477694557454,0.0886834227814449,0.683853811246968,0.245331297908053,0.00449710165303401,0.866666666666667
30,"B","input",0.305032526831988,0.0194279206209652,0.336642564552689,0.10098382600405,0.681347273284138,0.244156064409935,0.00256276267641134,0.766666666666667
30,"B","conditional",0.846994627611859,0.292704863962631,0.328175726856996,0.0995554598402732,0.68102076013012,0.243996038408309,0,1
30,"B","decomposition",0.999923894360787,0.999924165303493,0.388892319754459,0.103876755450942,0.684505708105973,0.245677086561596,0.000695943123796223,0.866666666666667
31,"B","input",0.263937658155315,0.017176096967476,0.309155846688439,0.0830039922826864,0.684087645679028,0.245498732660324,0.00383022737325854,0.716666666666667
31,"B","conditional",0.846752867712186,0.267713802745463,0.299729055764916,0.081672937161608,0.683255656239814,0.245095600955268,0,1
31,"B","decomposition",0.999923894360787,0.891344423720668,0.345255136450063,0.0843791393987035,0.685310841823354,0.246100232977691,0.000407628469013656,0.883333333333333
32,"B","input",0.319063966985853,0.0171819149227465,0.376587379400585,0.0995860691114444,0.680698486879257,0.243817346830118,0.00168007505716692,0.783333333333333
32,"B","conditional",0.8324892620386,0.263620458183145,0.362149524839668,0.097566386611631,0.678085857552032,0.242566852791883,0,1
32,"B","decomposition",0.999923894360787,0.914928146947942,0.436511365517089,0.0987102158150814,0.684406695014442,0.245553610357026,0.0052174410883604,0.733333333333333
33,"B","input",0.26945910326845,0.016331115796743,0.297087366390088,0.0971196575737517,0.683038085998945,0.245002935301872,0.00496376626148242,0.65
33,"B","conditional",0.843635691356001,0.258293934786362,0.288632556887344,0.0955785326849054,0.68190158563002,0.244444949721244,0,1
33,"B","decomposition",0.999923894360787,0.916978180275491,0.33030956014151,0.0969452268415364,0.683639395959183,0.245294450216913,0.00459809679347734,0.783333333333333
34,"B","input",0.32159836016922,0.0187508109042711,0.372417365859953,0.0859283072989246,0.68168622572408,0.244333044263491,0.00329911742354627,0.7
34,"B","conditional",0.847215822945808,0.27703541455718,0.359343828047847,0.0851521455018461,0.680539629864583,0.243781683105298,0,1
34,"B","decomposition",0.999923894360787,0.831394955712257,0.407549079195924,0.0872221178992124,0.683463821879947,0.245208242813648,0.00130007224941792,0.816666666666667
35,"B","input",0.308243635717392,0.0162393030512241,0.332847509173583,0.106350282239389,0.67960954197866,0.243304416837997,0.00217597120224245,0.816666666666667
35,"B","conditional",0.856119787655151,0.258121035301478,0.32337095265798,0.104807726821059,0.678334967077001,0.242680201739021,0,1
35,"B","decomposition",0.999923894360787,0.904217960519873,0.376658392077116,0.106775735169843,0.681284587923626,0.244070832290623,0.00297161606262805,0.85
36,"B","input",0.295697985024215,0.0179575642530301,0.360430226176243,0.0895242850199273,0.676891705402973,0.242057342465373,0.00403704316010705,0.65
36,"B","conditional",0.807883997595798,0.279000024881654,0.348262681719351,0.0884424387010704,0.674870037386695,0.241067941086918,0,1
36,"B","decomposition",0.999923894360787,0.938529035062143,0.416264019723118,0.090297383406638,0.679536342405673,0.243310672427709,0.00242363467853311,0.916666666666667
37,"B","input",0.302050367778899,0.0186317094021698,0.350353580477556,0.0930496540447825,0.6772523581306,0.242139944391111,0.0032047181929128,0.683333333333333
37,"B","conditional",0.837199356417197,0.287120700391029,0.334827214781451,0.0904437630793539,0.675174594280296,0.241118204374162,0,1
37,"B","decomposition",0.999923894360787,0.867364911368725,0.389892778769584,0.0955461799770345,0.678619535275598,0.242779526344504,0.00223778446213558,0.833333333333333
38,"B","input",0.298254836343778,0.0240567522302355,0.363572330964642,0.0947668666283188,0.680857955412652,0.243905173037516,0.00516683461068738,0.666666666666667
38,"B","conditional",0.823894963075057,0.334071437180576,0.349373455434329,0.0941434527426069,0.679063025283491,0.243032475807776,0,1
38,"B","decomposition",0.999923894360787,0.999922196824958,0.420037652186308,0.0973110275088191,0.68472501881934,0.245767887565604,0.00138557013454211,0.866666666666667
39,"B","input",0.290279910948092,0.0197812224056415,0.345882338818843,0.0936961260481314,0.68052941507079,0.243748676985148,0.00291657252811732,0.666666666666667
39,"B","conditional",0.82493755360247,0.299394735088489,0.338789229611216,0.0925407328133458,0.679326264389027,0.243164832818422,0,1
39,"B","decomposition",0.999923894360787,0.999944164919599,0.393190347829303,0.0955720324799464,0.682601171771936,0.244728931209862,0.00238770545210652,0.866666666666667
40,"B","input",0.283756188663405,0.0203507916542696,0.356919936107085,0.0979744093326022,0.680977358935904,0.243997112130081,0.00443269532250989,0.616666666666667
40,"B","conditional",0.829312147989069,0.281156371068915,0.340980671434275,0.0972054157575823,0.678775572048693,0.242914081536259,0,1
40,"B","decomposition",0.999923894360787,0.867892969977558,0.393814066332498,0.0986780805961819,0.682609108362784,0.244795584350658,0.00304352623173842,0.883333333333333
41,"B","input",0.304790789140997,0.0160245741662039,0.332454821951622,0.0769267112205028,0.679256327788902,0.243146240185902,0.00488798917720818,0.583333333333333
41,"B","conditional",0.877342266544624,0.254004573516779,0.321972805935934,0.0760521438985353,0.6776966512902,0.242407095555213,7.47965683816261e-06,0.966666666666667
41,"B","decomposition",0.999923894360787,0.755291805125121,0.359353654987106,0.0778724971505726,0.680954941521034,0.243979323030858,0.00440850373287579,0.866666666666667
42,"B","input",0.300600443936061,0.0183815731916189,0.356832367671891,0.0883295726188902,0.682477319916679,0.244702785927794,0.00310587491629796,0.633333333333333
42,"B","conditional",0.830494942832352,0.276940277554186,0.343956688418133,0.0872274927364243,0.681965666939936,0.244449556541124,0,1
42,"B","decomposition",0.999923894360787,0.754380009013412,0.393789709390165,0.089770180201081,0.684301996725618,0.24560281705233,0.00424197861343597,0.916666666666667
43,"B","input",0.332823771018399,0.0186907139738732,0.376572630480128,0.0950726117367157,0.677231881294377,0.242120186859015,0.00195765737353886,0.783333333333333
43,"B","conditional",0.841682330735249,0.268454287060104,0.366994990474648,0.0933369307335112,0.67591255439846,0.241478859353154,0,1
43,"B","decomposition",0.999923894360787,0.85903984890802,0.431728833612533,0.0961121360678952,0.679334310876098,0.24314214251186,0.00594447875555792,0.8
44,"B","input",0.320583598498154,0.0187990980576962,0.370869929004758,0.103036885601446,0.679197580870841,0.243131993765205,0.00275478983013469,0.666666666666667
44,"B","conditional",0.830029620894675,0.261942900236336,0.359107016156358,0.101398180765346,0.676441849658122,0.241789425974551,0,1
44,"B","decomposition",0.999923894360787,0.88491977370847,0.420696458632657,0.103290086831669,0.682217472805407,0.244579868909039,0.00425940576215636,0.8
45,"B","input",0.316874097167967,0.0184711487474599,0.33449111920362,0.0927336403020993,0.67908740182862,0.243029621770585,0.00146109735571403,0.816666666666667
45,"B","conditional",0.850167932823097,0.296479541471084,0.327509166218764,0.0924732588816063,0.678077955094859,0.242543898390711,0,1
45,"B","decomposition",0.999923894360787,0.967118246224434,0.38648911758024,0.0958734536906113,0.681223370570948,0.244021344054399,0.00278267207266895,0.85
46,"B","input",0.329415051803149,0.0208180577609358,0.363845051159108,0.0918755666609328,0.676914824116963,0.241979111325879,0.00381648583614777,0.666666666666667
46,"B","conditional",0.858724911828913,0.299162111090151,0.351381625991657,0.0913000833353733,0.675425994397567,0.241257766712318,0,1
46,"B","decomposition",0.999923894360787,0.838517619482932,0.400598557079682,0.095565515588199,0.679449475184938,0.243223747084006,0.00623933387613703,0.833333333333333
47,"B","input",0.319667546436729,0.0213365009489821,0.321697526820821,0.114505491434162,0.680246636168546,0.243680382275959,0.00239041773525397,0.8
47,"B","conditional",0.843603303845685,0.292408627892784,0.312065016193339,0.113080465486046,0.678799243983121,0.242960999225353,0,1
47,"B","decomposition",0.999923894360787,0.91192880636705,0.359640658370836,0.117561971489455,0.682076755856903,0.244569202468371,0.00280479909203136,0.866666666666667
48,"B","input",0.31771714198225,0.0160682202974036,0.347610127404474,0.0828484628685106,0.674042930827759,0.240628554504103,0.00259206723883363,0.65
48,"B","conditional",0.84943246780161,0.258137995974477,0.332338234035135,0.0812500441255853,0.671638859445964,0.239448950072727,5.04921599342641e-06,0.966666666666667
48,"B","decomposition",0.999923894360787,0.867447943923245,0.398874382025921,0.0832783534705845,0.676600192481023,0.241834554501356,0.00140641785337524,0.95
49,"B","input",0.312977806482584,0.0171902967444017,0.35858102995314,0.0811617096226496,0.682628993208387,0.244787237907618,0.00431085297369147,0.666666666666667
49,"B","conditional",0.840018561560575,0.263627375647716,0.347418767309288,0.0787390375559622,0.681350617522504,0.244151425979455,0,1
49,"B","decomposition",0.999923894360787,0.833571507886511,0.41060155840378,0.0818630119503134,0.686577388012498,0.246694219850458,0.00877524783910842,0.8
50,"B","input",0.330726888770278,0.0183449592724212,0.360686379629001,0.0981742933654618,0.67821409226865,0.24262026412034,0.00277743114291788,0.783333333333333
50,"B","conditional",0.832759613142646,0.279432897217603,0.345342146286285,0.0965849412085944,0.675494752312175,0.241315083835977,0,1
50,"B","decomposition",0.999923894360787,0.857561028998653,0.400195528301849,0.09934585875575,0.679768582021536,0.243305729748642,0.00305827622661127,0.933333333333333
51,"B","input",0.301177747445058,0.0173536092230139,0.348751295087722,0.0933473664543063,0.683541178857267,0.245212489551329,0.00300994779054843,0.7
51,"B","conditional",0.825476575644737,0.256852391274056,0.337789796344103,0.0920786168169649,0.681614681896658,0.244285023835647,0,1
51,"B","decomposition",0.999923894360787,0.851385053504273,0.393979809469425,0.0938438422330045,0.686376935903859,0.246535643733479,0.00588863597165086,0.75
52,"B","input",0.321637220285457,0.0178495661803102,0.364813446390761,0.0933714945349768,0.680248055892546,0.243644518565364,0.0026150287397905,0.766666666666667
52,"B","conditional",0.824695484024784,0.255962931344547,0.354091744015766,0.0925149669689301,0.678828238894557,0.242940862817544,0,1
52,"B","decomposition",0.999923894360787,0.934853302561132,0.430837892932104,0.0964055943805253,0.683403109584744,0.245168892159274,0.00426471304271892,0.816666666666667
53,"B","input",0.310484810985207,0.0188743120533528,0.378873136719933,0.0930246543596314,0.676964229968907,0.242028309301997,0.00346104972199081,0.683333333333333
53,"B","conditional",0.858128129393912,0.271864943929384,0.364971069296498,0.0911839155620191,0.674673948801467,0.240909895299481,0,1
53,"B","decomposition",0.999923894360787,0.910352835529645,0.433872758569305,0.0946055978425208,0.679959539314938,0.243497725777287,0.00258420974604965,0.733333333333333
54,"B","input",0.336969441907127,0.0167203968270906,0.343965579989374,0.0987258181935272,0.682384872480368,0.244681051516206,0.00141525941380633,0.816666666666667
54,"B","conditional",0.866780791297908,0.257854699658528,0.332321351280368,0.0982691881855341,0.681277226900048,0.244128356414609,0,1
54,"B","decomposition",0.999923894360787,0.77241553753293,0.383906054427987,0.100090362033067,0.684906577492501,0.245888511616557,0.00439179254701029,0.816666666666667
55,"B","input",0.301473217639221,0.0170736541614859,0.322842992368378,0.0935327599899794,0.677292805660586,0.242164920492671,0.00340215020865778,0.733333333333333
55,"B","conditional",0.865052711666268,0.252373368607136,0.312552804822177,0.0926987276461771,0.676100504240378,0.241599429634528,0,1
55,"B","decomposition",0.999923894360787,0.740204805264889,0.357087509597,0.0942380367078261,0.678211135620777,0.242590095849433,0.00157385938337271,0.916666666666667
56,"B","input",0.323336332142286,0.0206213716352608,0.35833671766101,0.0913419101975152,0.68230425481514,0.24462078079785,0.0012815186308235,0.866666666666667
56,"B","conditional",0.83515689066402,0.313598903774599,0.345999530982838,0.0877421756675543,0.680978744427182,0.243972857345556,0,1
56,"B","decomposition",0.999923894360787,0.919421897313382,0.394064319872228,0.0893720180144663,0.684113937914652,0.245515702373218,0.00271275670276223,0.8
57,"B","input",0.324993016742516,0.0182539339641785,0.339494042674709,0.0945971400384461,0.680939451488871,0.243952384534004,0.00273783912742169,0.666666666666667
